accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,average_precision,false_positives,false_negatives,true_positives,true_negatives,threshold
0.9065196548418025,0.8904593639575972,0.6057692307692307,0.721030042918455,0.9570848687240903,0.8846209402258454,62,328,504,3278,0.795
0.9065196548418025,0.8904593639575972,0.6057692307692307,0.721030042918455,0.9570848687240903,0.8846209402258454,62,328,504,3278,0.8
0.9065196548418025,0.8932384341637011,0.6033653846153846,0.7202295552367288,0.9570848687240903,0.8846209402258454,60,330,502,3280,0.805
0.9067593480345159,0.8948306595365418,0.6033653846153846,0.7207465900933238,0.9570848687240903,0.8846209402258454,59,330,502,3281,0.81
0.9067593480345159,0.8948306595365418,0.6033653846153846,0.7207465900933238,0.9570848687240903,0.8846209402258454,59,330,502,3281,0.815
0.9062799616490892,0.8972972972972973,0.5985576923076923,0.7180966113914924,0.9570848687240903,0.8846209402258454,57,334,498,3283,0.82
0.9065196548418025,0.9003623188405797,0.5973557692307693,0.7182080924855492,0.9570848687240903,0.8846209402258454,55,335,497,3285,0.825
0.9062799616490892,0.9016393442622951,0.5949519230769231,0.7168718320057929,0.9570848687240903,0.8846209402258454,54,337,495,3286,0.83
0.9058005752636625,0.9027522935779817,0.5913461538461539,0.7145969498910676,0.9570848687240903,0.8846209402258454,53,340,492,3287,0.835
0.9055608820709492,0.9040590405904059,0.5889423076923077,0.7132459970887919,0.9570848687240903,0.8846209402258454,52,342,490,3288,0.84
0.9053211888782359,0.9038817005545287,0.5877403846153846,0.7123088128186453,0.9570848687240903,0.8846209402258454,52,343,489,3288,0.845
0.9050814956855225,0.9052044609665427,0.5853365384615384,0.710948905109489,0.9570848687240903,0.8846209402258454,51,345,487,3289,0.85
0.9055608820709492,0.9085820895522388,0.5853365384615384,0.7119883040935673,0.9570848687240903,0.8846209402258454,49,345,487,3291,0.855
0.9053211888782359,0.9099437148217636,0.5829326923076923,0.7106227106227107,0.9570848687240903,0.8846209402258454,48,347,485,3292,0.86
0.9053211888782359,0.9130434782608695,0.5805288461538461,0.7097722263041881,0.9570848687240903,0.8846209402258454,46,349,483,3294,0.865
0.9058005752636625,0.9165085388994307,0.5805288461538461,0.7108167770419426,0.9570848687240903,0.8846209402258454,44,349,483,3296,0.87
0.9053211888782359,0.9177820267686424,0.5769230769230769,0.7084870848708487,0.9570848687240903,0.8846209402258454,43,352,480,3297,0.875
0.9046021093000959,0.9173076923076923,0.5733173076923077,0.7056213017751479,0.9570848687240903,0.8846209402258454,43,355,477,3297,0.88
0.9038830297219559,0.9168278529980658,0.5697115384615384,0.7027427724240178,0.9570848687240903,0.8846209402258454,43,358,474,3297,0.885
0.9041227229146692,0.9202334630350194,0.5685096153846154,0.7028231797919762,0.9570848687240903,0.8846209402258454,41,359,473,3299,0.89
0.9038830297219559,0.9217221135029354,0.5661057692307693,0.7014147431124349,0.9570848687240903,0.8846209402258454,40,361,471,3300,0.895
0.9041227229146692,0.9251968503937008,0.5649038461538461,0.7014925373134329,0.9570848687240903,0.8846209402258454,38,362,470,3302,0.9
0.9038830297219559,0.9284294234592445,0.5612980769230769,0.699625468164794,0.9570848687240903,0.8846209402258454,36,365,467,3304,0.905
0.9026845637583892,0.927710843373494,0.5552884615384616,0.6947368421052632,0.9570848687240903,0.8846209402258454,36,370,462,3304,0.91
0.9022051773729626,0.9308943089430894,0.5504807692307693,0.6918429003021148,0.9570848687240903,0.8846209402258454,34,374,458,3306,0.915
0.9019654841802492,0.9307535641547862,0.5492788461538461,0.690854119425548,0.9570848687240903,0.8846209402258454,34,375,457,3306,0.92
0.9014860977948226,0.9322381930184805,0.5456730769230769,0.6884003032600455,0.9570848687240903,0.8846209402258454,33,378,454,3307,0.925
0.9017257909875359,0.9359504132231405,0.5444711538461539,0.6884498480243161,0.9570848687240903,0.8846209402258454,31,379,453,3309,0.93
0.9017257909875359,0.9432773109243697,0.5396634615384616,0.6865443425076453,0.9570848687240903,0.8846209402258454,27,383,449,3313,0.935
0.9014860977948226,0.945031712473573,0.5372596153846154,0.6850574712643678,0.9570848687240903,0.8846209402258454,26,385,447,3314,0.94
