accuracy,precision_BAD_1,recall_BAD_1,f1_BAD_1,roc_auc,false_positives,false_negatives,true_positives,true_negatives,threshold
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.865
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.87
0.8890220517737296,0.7392996108949417,0.6850961538461539,0.7111665626949469,0.9068963035467528,201,262,570,3139,0.875
0.8650527325023969,0.8337468982630273,0.40384615384615385,0.5441295546558704,0.9068963035467528,67,496,336,3273,0.88
0.8650527325023969,0.8337468982630273,0.40384615384615385,0.5441295546558704,0.9068963035467528,67,496,336,3273,0.885
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.89
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.895
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.9
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.905
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.91
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.915
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.92
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.925
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.93
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.935
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.94
0.8645733461169702,0.836272040302267,0.39903846153846156,0.5402766476810414,0.9068963035467528,65,500,332,3275,0.945
0.8142377756471716,0.9130434782608695,0.07572115384615384,0.13984461709211987,0.9068963035467528,6,769,63,3334,0.95
